fecha,local,visitante,resultado_predicho,prob_modelo,cuota_apertura,cuota_cierre,prob_apertura_fair,prob_cierre_fair,clv,edge_vs_apertura,edge_vs_cierre,resultado_real,acierto,stake,cuota_apostada,pnl,pnl_acumulado,timestamp
2016-09-10 00:00:00,Man United,Man City,Visitante,0.4813,3.4,3.51,0.2878,0.2791,-0.0087,0.1935,0.2022,2,True,10.0,3.4,24.0,346.4,2026-03-14T00:34:33.092153
2016-09-10 00:00:00,Middlesbrough,Crystal Palace,Visitante,0.4553,3.6,3.32,0.271,0.295,0.0241,0.1843,0.1603,2,True,10.0,3.6,26.0,372.4,2026-03-14T00:34:33.098374
2016-09-10 00:00:00,Stoke,Tottenham,Visitante,0.7048,1.85,1.94,0.5276,0.5047,-0.0229,0.1772,0.2001,2,True,10.0,1.85,8.5,380.9,2026-03-14T00:34:33.102903
2016-09-10 00:00:00,West Ham,Watford,Visitante,0.3847,4.5,4.4,0.2171,0.2229,0.0058,0.1676,0.1618,2,True,10.0,4.5,35.0,415.9,2026-03-14T00:34:33.106697
2016-09-11 00:00:00,Swansea,Chelsea,Visitante,0.4502,1.67,1.58,0.5855,0.6205,0.035,-0.1353,-0.1704,1,False,10.0,1.67,-10.0,405.9,2026-03-14T00:34:33.110414
2016-09-12 00:00:00,Sunderland,Everton,Visitante,0.6527,2.1,2.16,0.4645,0.4537,-0.0108,0.1882,0.199,2,True,10.0,2.1,11.0,416.9,2026-03-14T00:34:33.118694
2016-09-16 00:00:00,Chelsea,Liverpool,Visitante,0.52,3.4,3.52,0.2871,0.2787,-0.0084,0.2329,0.2413,2,True,10.0,3.4,24.0,440.9,2026-03-14T00:34:33.122318
2016-09-17 00:00:00,Everton,Middlesbrough,Local,0.6104,1.67,1.65,0.5821,0.5938,0.0117,0.0283,0.0166,0,True,10.0,1.67,6.7,447.6,2026-03-14T00:34:33.127588
2016-09-17 00:00:00,Hull,Arsenal,Visitante,0.663,1.6,1.62,0.6069,0.6056,-0.0014,0.0561,0.0574,2,True,10.0,1.6,6.0,453.6,2026-03-14T00:34:33.132508
2016-09-17 00:00:00,Leicester,Burnley,Local,0.63,1.5,1.5,0.6519,0.6532,0.0012,-0.022,-0.0232,0,True,10.0,1.5,5.0,458.6,2026-03-14T00:34:33.138314
2016-09-17 00:00:00,Man City,Bournemouth,Local,0.7534,1.29,1.25,0.7561,0.7839,0.0278,-0.0028,-0.0306,0,True,10.0,1.29,2.9,461.5,2026-03-14T00:34:33.145335
2016-09-17 00:00:00,West Brom,West Ham,Local,0.4739,2.8,2.91,0.3478,0.3366,-0.0112,0.1261,0.1373,0,True,10.0,2.8,18.0,479.5,2026-03-14T00:34:33.149926
2016-09-18 00:00:00,Crystal Palace,Stoke,Local,0.4658,2.0,2.12,0.4884,0.4624,-0.0259,-0.0226,0.0034,0,True,10.0,2.0,10.0,489.5,2026-03-14T00:34:33.155648
2016-09-18 00:00:00,Southampton,Swansea,Local,0.6676,1.7,1.67,0.5737,0.5875,0.0137,0.0939,0.0802,0,True,10.0,1.7,7.0,496.5,2026-03-14T00:34:33.162776
2016-09-18 00:00:00,Tottenham,Sunderland,Local,0.7175,1.33,1.34,0.7338,0.7297,-0.0042,-0.0164,-0.0122,0,True,10.0,1.33,3.3,499.8,2026-03-14T00:34:33.168399
2016-09-18 00:00:00,Watford,Man United,Visitante,0.5293,1.62,1.58,0.604,0.6199,0.016,-0.0747,-0.0907,0,False,10.0,1.62,-10.0,489.8,2026-03-14T00:34:33.171869
2016-09-24 00:00:00,Swansea,Man City,Visitante,0.7843,1.36,1.35,0.7151,0.7275,0.0124,0.0692,0.0568,2,True,10.0,1.36,3.6,493.4,2026-03-14T00:34:33.175719
2016-09-24 00:00:00,Stoke,West Brom,Empate,0.6494,3.3,3.43,0.2953,0.2857,-0.0096,0.3541,0.3637,1,True,10.0,3.3,23.0,516.4,2026-03-14T00:34:33.181534
2016-09-24 00:00:00,Middlesbrough,Tottenham,Visitante,0.6889,2.1,2.11,0.463,0.4642,0.0012,0.2259,0.2247,2,True,10.0,2.1,11.0,527.4,2026-03-14T00:34:33.187437
2016-09-24 00:00:00,Sunderland,Crystal Palace,Visitante,0.5114,2.7,3.13,0.3612,0.3132,-0.048,0.1501,0.1982,2,True,10.0,2.7,17.0,544.4,2026-03-14T00:34:33.190628
2016-09-24 00:00:00,Liverpool,Hull,Local,0.7098,1.22,1.25,0.7964,0.7821,-0.0144,-0.0866,-0.0722,0,True,10.0,1.22,2.2,546.6,2026-03-14T00:34:33.193304
2016-09-24 00:00:00,Arsenal,Chelsea,Local,0.5347,2.4,2.48,0.4065,0.395,-0.0115,0.1282,0.1397,0,True,10.0,2.4,14.0,560.6,2026-03-14T00:34:33.200365
2016-09-24 00:00:00,Man United,Leicester,Local,0.701,1.73,1.69,0.564,0.5801,0.0161,0.137,0.1209,0,True,10.0,1.73,7.3,567.9,2026-03-14T00:34:33.203134
2016-09-24 00:00:00,Bournemouth,Everton,Visitante,0.3906,2.15,2.32,0.4522,0.4224,-0.0297,-0.0615,-0.0318,0,False,10.0,2.15,-10.0,557.9,2026-03-14T00:34:33.206847
2016-09-25 00:00:00,West Ham,Southampton,Visitante,0.5001,2.75,2.44,0.3552,0.4016,0.0464,0.1449,0.0985,2,True,10.0,2.75,17.5,575.4,2026-03-14T00:34:33.209523
2016-09-26 00:00:00,Burnley,Watford,Visitante,0.3869,2.7,2.4,0.3604,0.4083,0.048,0.0265,-0.0215,0,False,10.0,2.7,-10.0,565.4,2026-03-14T00:34:33.212921
2016-09-30 00:00:00,Everton,Crystal Palace,Empate,0.5132,4.0,3.88,0.2432,0.2522,0.009,0.27,0.261,1,True,10.0,4.0,30.0,595.4,2026-03-14T00:34:33.215442
2016-10-01 00:00:00,Hull,Chelsea,Visitante,0.8457,1.5,1.46,0.6522,0.67,0.0178,0.1936,0.1758,2,True,10.0,1.5,5.0,600.4,2026-03-14T00:34:33.217793
2016-10-01 00:00:00,Sunderland,West Brom,Empate,0.6392,3.25,3.17,0.3016,0.3091,0.0075,0.3376,0.3301,1,True,10.0,3.25,22.5,622.9,2026-03-14T00:34:33.220777
2016-10-01 00:00:00,Swansea,Liverpool,Visitante,0.8611,1.45,1.46,0.6727,0.6713,-0.0014,0.1884,0.1898,2,True,10.0,1.45,4.5,627.4,2026-03-14T00:34:33.222652
2016-10-01 00:00:00,Watford,Bournemouth,Empate,0.5403,3.3,3.33,0.2953,0.2943,-0.0009,0.245,0.246,1,True,10.0,3.3,23.0,650.4,2026-03-14T00:34:33.224610
2016-10-01 00:00:00,West Ham,Middlesbrough,Empate,0.6221,3.4,3.52,0.2871,0.2788,-0.0083,0.3349,0.3432,1,True,10.0,3.4,24.0,674.4,2026-03-14T00:34:33.226158
2016-10-02 00:00:00,Tottenham,Man City,Empate,0.3716,3.5,3.5,0.2804,0.2801,-0.0003,0.0912,0.0915,0,False,10.0,3.5,-10.0,664.4,2026-03-14T00:34:33.230772
2016-10-02 00:00:00,Man United,Stoke,Local,0.5068,1.33,1.31,0.733,0.749,0.0161,-0.2262,-0.2422,1,False,10.0,1.33,-10.0,654.4,2026-03-14T00:34:33.233789
2016-10-02 00:00:00,Burnley,Arsenal,Visitante,0.8192,1.4,1.37,0.6966,0.7149,0.0183,0.1226,0.1044,2,True,10.0,1.4,4.0,658.4,2026-03-14T00:34:33.238057
2016-10-02 00:00:00,Leicester,Southampton,Empate,0.6814,3.4,3.38,0.2871,0.2899,0.0028,0.3942,0.3915,1,True,10.0,3.4,24.0,682.4,2026-03-14T00:34:33.240060
2016-10-15 00:00:00,Stoke,Sunderland,Local,0.5165,2.0,1.94,0.4865,0.5045,0.018,0.0301,0.0121,0,True,10.0,2.0,10.0,692.4,2026-03-14T00:34:33.241809
2016-10-15 00:00:00,West Brom,Tottenham,Empate,0.459,3.8,3.95,0.2572,0.2478,-0.0094,0.2017,0.2112,1,True,10.0,3.8,28.0,720.4,2026-03-14T00:34:33.244097
2016-10-15 00:00:00,Arsenal,Swansea,Local,0.7754,1.29,1.24,0.76,0.792,0.0319,0.0154,-0.0166,0,True,10.0,1.29,2.9,723.3,2026-03-14T00:34:33.247353
2016-10-15 00:00:00,Bournemouth,Hull,Local,0.6187,1.85,1.79,0.5267,0.5469,0.0202,0.092,0.0718,0,True,10.0,1.85,8.5,731.8,2026-03-14T00:34:33.248990
2016-10-15 00:00:00,Chelsea,Leicester,Local,0.6046,1.57,1.56,0.6209,0.6292,0.0083,-0.0163,-0.0245,0,True,10.0,1.57,5.7,737.5,2026-03-14T00:34:33.250745
2016-10-15 00:00:00,Crystal Palace,West Ham,Visitante,0.4642,3.6,3.56,0.2701,0.2756,0.0056,0.1942,0.1886,2,True,10.0,3.6,26.0,763.5,2026-03-14T00:34:33.252686
2016-10-15 00:00:00,Man City,Everton,Empate,0.5446,4.75,4.73,0.2064,0.2075,0.0011,0.3382,0.3371,1,True,10.0,4.75,37.5,801.0,2026-03-14T00:34:33.254453
2016-10-16 00:00:00,Middlesbrough,Watford,Visitante,0.4715,3.6,3.67,0.2709,0.2669,-0.004,0.2006,0.2046,2,True,10.0,3.6,26.0,827.0,2026-03-14T00:34:33.256054
2016-10-16 00:00:00,Southampton,Burnley,Local,0.7239,1.4,1.35,0.6949,0.7251,0.0302,0.029,-0.0012,0,True,10.0,1.4,4.0,831.0,2026-03-14T00:34:33.257849
2016-10-17 00:00:00,Liverpool,Man United,Empate,0.5625,3.5,3.34,0.2785,0.2934,0.0149,0.284,0.2691,1,True,10.0,3.5,25.0,856.0,2026-03-14T00:34:33.260509
2016-10-22 00:00:00,West Ham,Sunderland,Local,0.6703,1.67,1.69,0.5855,0.5805,-0.005,0.0848,0.0899,0,True,10.0,1.67,6.7,862.7,2026-03-14T00:34:33.264218
2016-10-22 00:00:00,Leicester,Crystal Palace,Local,0.5484,2.05,2.0,0.4736,0.4899,0.0162,0.0747,0.0585,0,True,10.0,2.05,10.5,873.2,2026-03-14T00:34:33.267508
2016-10-22 00:00:00,Liverpool,West Brom,Local,0.796,1.29,1.31,0.7609,0.7466,-0.0143,0.0351,0.0494,0,True,10.0,1.29,2.9,876.1,2026-03-14T00:34:33.270561
2016-10-22 00:00:00,Swansea,Watford,Empate,0.6916,3.3,3.3,0.2953,0.2971,0.0018,0.3964,0.3946,1,True,10.0,3.3,23.0,899.1,2026-03-14T00:34:33.272956
2016-10-22 00:00:00,Burnley,Everton,Visitante,0.5484,1.67,1.71,0.5821,0.572,-0.0101,-0.0338,-0.0236,0,False,10.0,1.67,-10.0,889.1,2026-03-14T00:34:33.276819
2016-10-22 00:00:00,Arsenal,Middlesbrough,Empate,0.5481,6.5,6.3,0.1508,0.1552,0.0044,0.3973,0.3929,1,True,10.0,6.5,55.0,944.1,2026-03-14T00:34:33.280727
2016-10-22 00:00:00,Bournemouth,Tottenham,Empate,0.442,3.6,3.66,0.27,0.2675,-0.0025,0.172,0.1745,1,True,10.0,3.6,26.0,970.1,2026-03-14T00:34:33.284197
2016-10-22 00:00:00,Hull,Stoke,Visitante,0.4159,2.5,2.6,0.39,0.377,-0.013,0.0259,0.0389,2,True,10.0,2.5,15.0,985.1,2026-03-14T00:34:33.286954
2016-10-23 00:00:00,Chelsea,Man United,Local,0.5088,2.15,2.19,0.4549,0.4474,-0.0075,0.0539,0.0614,0,True,10.0,2.15,11.5,996.6,2026-03-14T00:34:33.291668
2016-10-23 00:00:00,Man City,Southampton,Empate,0.6027,4.5,4.59,0.2174,0.2137,-0.0037,0.3853,0.3889,1,True,10.0,4.5,35.0,1031.6,2026-03-14T00:34:33.297933
2016-10-29 00:00:00,Crystal Palace,Liverpool,Visitante,0.6471,1.7,1.76,0.5718,0.5562,-0.0157,0.0753,0.0909,2,True,10.0,1.7,7.0,1038.6,2026-03-14T00:34:33.302265
2016-10-29 00:00:00,Man United,Burnley,Local,0.5265,1.2,1.26,0.81,0.778,-0.032,-0.2835,-0.2516,1,False,10.0,1.2,-10.0,1028.6,2026-03-14T00:34:33.305978
2016-10-29 00:00:00,Middlesbrough,Bournemouth,Empate,0.3608,3.2,3.13,0.3049,0.3131,0.0083,0.0559,0.0476,0,False,10.0,3.2,-10.0,1018.6,2026-03-14T00:34:33.310443
2016-10-29 00:00:00,Sunderland,Arsenal,Visitante,0.725,1.4,1.44,0.6966,0.6791,-0.0175,0.0284,0.046,2,True,10.0,1.4,4.0,1022.6,2026-03-14T00:34:33.315967
2016-10-29 00:00:00,Tottenham,Leicester,Empate,0.6005,4.2,4.22,0.233,0.232,-0.001,0.3676,0.3685,1,True,10.0,4.2,32.0,1054.6,2026-03-14T00:34:33.318666
2016-10-29 00:00:00,Watford,Hull,Local,0.7077,1.75,1.75,0.5556,0.5608,0.0053,0.1522,0.1469,0,True,10.0,1.75,7.5,1062.1,2026-03-14T00:34:33.322463
2016-10-29 00:00:00,West Brom,Man City,Visitante,0.8492,1.44,1.48,0.6742,0.6636,-0.0106,0.175,0.1856,2,True,10.0,1.44,4.4,1066.5,2026-03-14T00:34:33.326713
2016-10-30 00:00:00,Southampton,Chelsea,Visitante,0.4266,2.4,2.4,0.4072,0.4084,0.0012,0.0194,0.0182,2,True,10.0,2.4,14.0,1080.5,2026-03-14T00:34:33.332393
2016-10-30 00:00:00,Everton,West Ham,Local,0.6915,1.8,1.88,0.5398,0.5207,-0.0191,0.1518,0.1709,0,True,10.0,1.8,8.0,1088.5,2026-03-14T00:34:33.336198
2016-10-31 00:00:00,Stoke,Swansea,Local,0.5522,2.05,2.02,0.4742,0.4851,0.0109,0.078,0.0671,0,True,10.0,2.05,10.5,1099.0,2026-03-14T00:34:33.339755
2016-11-05 00:00:00,Bournemouth,Sunderland,Visitante,0.3873,5.5,5.61,0.1772,0.1749,-0.0023,0.2101,0.2124,2,True,10.0,5.5,45.0,1144.0,2026-03-14T00:34:33.343936
2016-11-05 00:00:00,Burnley,Crystal Palace,Empate,0.438,3.3,3.27,0.2953,0.2997,0.0044,0.1427,0.1383,0,False,10.0,3.3,-10.0,1134.0,2026-03-14T00:34:33.350951
2016-11-05 00:00:00,Chelsea,Everton,Local,0.6651,1.53,1.5,0.6362,0.6544,0.0183,0.0289,0.0107,0,True,10.0,1.53,5.3,1139.3,2026-03-14T00:34:33.355341
2016-11-05 00:00:00,Man City,Middlesbrough,Empate,0.515,7.0,7.55,0.1388,0.1299,-0.0089,0.3762,0.3852,1,True,10.0,7.0,60.0,1199.3,2026-03-14T00:34:33.359576
2016-11-05 00:00:00,West Ham,Stoke,Empate,0.6421,3.6,3.53,0.2703,0.2776,0.0073,0.3719,0.3646,1,True,10.0,3.6,26.0,1225.3,2026-03-14T00:34:33.366166
2016-11-06 00:00:00,Arsenal,Tottenham,Empate,0.5652,3.6,3.63,0.27,0.2698,-0.0003,0.2951,0.2954,1,True,10.0,3.6,26.0,1251.3,2026-03-14T00:34:33.371222
2016-11-06 00:00:00,Hull,Southampton,Visitante,0.4235,1.7,1.69,0.5737,0.579,0.0052,-0.1502,-0.1554,0,False,10.0,1.7,-10.0,1241.3,2026-03-14T00:34:33.374163
2016-11-06 00:00:00,Leicester,West Brom,Visitante,0.3975,5.25,5.65,0.186,0.1734,-0.0126,0.2115,0.2241,2,True,10.0,5.25,42.5,1283.8,2026-03-14T00:34:33.376738
2016-11-06 00:00:00,Liverpool,Watford,Local,0.7741,1.29,1.29,0.7561,0.7618,0.0056,0.0179,0.0123,0,True,10.0,1.29,2.9,1286.7,2026-03-14T00:34:33.381972
2016-11-06 00:00:00,Swansea,Man United,Visitante,0.6378,1.73,1.69,0.5623,0.5801,0.0178,0.0756,0.0578,2,True,10.0,1.73,7.3,1294.0,2026-03-14T00:34:33.386076
2016-11-19 00:00:00,Sunderland,Hull,Local,0.5928,2.15,2.29,0.4549,0.428,-0.0269,0.1379,0.1648,0,True,10.0,2.15,11.5,1305.5,2026-03-14T00:34:33.389272
2016-11-19 00:00:00,Watford,Leicester,Local,0.4521,2.8,3.02,0.3488,0.3247,-0.0242,0.1032,0.1274,0,True,10.0,2.8,18.0,1323.5,2026-03-14T00:34:33.392626
2016-11-19 00:00:00,Stoke,Bournemouth,Visitante,0.4244,3.4,3.79,0.2875,0.2585,-0.029,0.1369,0.1659,2,True,10.0,3.4,24.0,1347.5,2026-03-14T00:34:33.399854
2016-11-19 00:00:00,Tottenham,West Ham,Local,0.5775,1.5,1.57,0.6522,0.6232,-0.029,-0.0747,-0.0456,0,True,10.0,1.5,5.0,1352.5,2026-03-14T00:34:33.404806
2016-11-19 00:00:00,Man United,Arsenal,Empate,0.6213,3.4,3.24,0.2873,0.3025,0.0152,0.334,0.3188,1,True,10.0,3.4,24.0,1376.5,2026-03-14T00:34:33.407838
2016-11-19 00:00:00,Crystal Palace,Man City,Visitante,0.8774,1.53,1.49,0.6348,0.6592,0.0244,0.2427,0.2182,2,True,10.0,1.53,5.3,1381.8,2026-03-14T00:34:33.415185
2016-11-19 00:00:00,Southampton,Liverpool,Empate,0.5719,3.6,3.47,0.2706,0.2825,0.0119,0.3012,0.2893,1,True,10.0,3.6,26.0,1407.8,2026-03-14T00:34:33.421346
2016-11-19 00:00:00,Everton,Swansea,Empate,0.518,4.33,4.42,0.2258,0.2219,-0.0039,0.2922,0.2961,1,True,10.0,4.33,33.3,1441.1,2026-03-14T00:34:33.426802
2016-11-20 00:00:00,Middlesbrough,Chelsea,Visitante,0.8529,1.57,1.51,0.6185,0.6488,0.0303,0.2343,0.2041,2,True,10.0,1.57,5.7,1446.8,2026-03-14T00:34:33.433130
2016-11-21 00:00:00,West Brom,Burnley,Local,0.6132,1.95,1.91,0.4983,0.5131,0.0148,0.1149,0.1001,0,True,10.0,1.95,9.5,1456.3,2026-03-14T00:34:33.436180
2016-11-26 00:00:00,Burnley,Man City,Visitante,0.8985,1.33,1.24,0.7302,0.7896,0.0594,0.1683,0.1089,2,True,10.0,1.33,3.3,1459.6,2026-03-14T00:34:33.440470
2016-11-26 00:00:00,Chelsea,Tottenham,Local,0.6585,1.75,1.72,0.5575,0.5689,0.0114,0.101,0.0896,0,True,10.0,1.75,7.5,1467.1,2026-03-14T00:34:33.444401
2016-11-26 00:00:00,Hull,West Brom,Empate,0.5746,3.2,3.11,0.3065,0.315,0.0085,0.2682,0.2597,1,True,10.0,3.2,22.0,1489.1,2026-03-14T00:34:33.451339
2016-11-26 00:00:00,Leicester,Middlesbrough,Empate,0.5398,3.6,3.41,0.2714,0.2876,0.0162,0.2684,0.2522,1,True,10.0,3.6,26.0,1515.1,2026-03-14T00:34:33.454992
2016-11-26 00:00:00,Liverpool,Sunderland,Local,0.8823,1.17,1.19,0.8339,0.8254,-0.0085,0.0485,0.057,0,True,10.0,1.17,1.7,1516.8,2026-03-14T00:34:33.459622
2016-11-26 00:00:00,Swansea,Crystal Palace,Local,0.493,2.63,2.72,0.3722,0.3604,-0.0118,0.1208,0.1325,0,True,10.0,2.63,16.3,1533.1,2026-03-14T00:34:33.466381
2016-11-27 00:00:00,Southampton,Everton,Local,0.5019,2.2,2.15,0.4428,0.4557,0.0129,0.0591,0.0462,0,True,10.0,2.2,12.0,1545.1,2026-03-14T00:34:33.469807
2016-11-27 00:00:00,Watford,Stoke,Visitante,0.4446,3.3,3.71,0.2963,0.2642,-0.0321,0.1484,0.1804,2,True,10.0,3.3,23.0,1568.1,2026-03-14T00:34:33.474017
2016-11-27 00:00:00,Arsenal,Bournemouth,Local,0.7972,1.4,1.34,0.6966,0.7298,0.0332,0.1006,0.0674,0,True,10.0,1.4,4.0,1572.1,2026-03-14T00:34:33.479232
2016-11-27 00:00:00,Man United,West Ham,Empate,0.5261,4.75,5.57,0.2054,0.1755,-0.0298,0.3207,0.3506,1,True,10.0,4.75,37.5,1609.6,2026-03-14T00:34:33.483796
2016-12-03 00:00:00,Crystal Palace,Southampton,Empate,0.4099,3.3,3.42,0.2961,0.2866,-0.0094,0.1138,0.1233,0,False,10.0,3.3,-10.0,1599.6,2026-03-14T00:34:33.486685
2016-12-03 00:00:00,Man City,Chelsea,Visitante,0.4588,3.6,3.72,0.2722,0.2634,-0.0087,0.1867,0.1954,2,True,10.0,3.6,26.0,1625.6,2026-03-14T00:34:33.490427
2016-12-03 00:00:00,Stoke,Burnley,Local,0.5876,1.62,1.62,0.6045,0.6053,0.0008,-0.0169,-0.0177,0,True,10.0,1.62,6.2,1631.8,2026-03-14T00:34:33.496431
2016-12-03 00:00:00,Sunderland,Leicester,Local,0.4751,3.4,3.43,0.2875,0.2858,-0.0017,0.1876,0.1893,0,True,10.0,3.4,24.0,1655.8,2026-03-14T00:34:33.501256
2016-12-03 00:00:00,Tottenham,Swansea,Local,0.776,1.36,1.36,0.7151,0.7219,0.0068,0.0609,0.0541,0,True,10.0,1.36,3.6,1659.4,2026-03-14T00:34:33.504675
2016-12-03 00:00:00,West Brom,Watford,Local,0.4882,2.2,2.1,0.4438,0.4668,0.023,0.0444,0.0214,0,True,10.0,2.2,12.0,1671.4,2026-03-14T00:34:33.507675
2016-12-03 00:00:00,West Ham,Arsenal,Visitante,0.6579,1.75,1.63,0.5602,0.6016,0.0414,0.0977,0.0563,2,True,10.0,1.75,7.5,1678.9,2026-03-14T00:34:33.510555
2016-12-04 00:00:00,Bournemouth,Liverpool,Visitante,0.5295,1.75,1.74,0.5594,0.563,0.0035,-0.0299,-0.0335,0,False,10.0,1.75,-10.0,1668.9,2026-03-14T00:34:33.515920
2016-12-04 00:00:00,Everton,Man United,Empate,0.5344,3.5,3.66,0.2778,0.2675,-0.0102,0.2566,0.2668,1,True,10.0,3.5,25.0,1693.9,2026-03-14T00:34:33.520771
2016-12-05 00:00:00,Middlesbrough,Hull,Local,0.708,1.83,1.92,0.5344,0.5109,-0.0235,0.1736,0.1971,0,True,10.0,1.83,8.3,1702.2,2026-03-14T00:34:33.525362
2016-12-10 00:00:00,Swansea,Sunderland,Local,0.5646,2.15,2.15,0.4522,0.456,0.0038,0.1124,0.1086,0,True,10.0,2.15,11.5,1713.7,2026-03-14T00:34:33.529948
2016-12-10 00:00:00,Watford,Everton,Local,0.3761,3.1,3.38,0.3148,0.29,-0.0247,0.0614,0.0861,0,True,10.0,3.1,21.0,1734.7,2026-03-14T00:34:33.536532
2016-12-10 00:00:00,Burnley,Bournemouth,Local,0.402,3.5,3.54,0.2785,0.2768,-0.0017,0.1235,0.1252,0,True,10.0,3.5,25.0,1759.7,2026-03-14T00:34:33.542512
2016-12-10 00:00:00,Leicester,Man City,Visitante,0.4621,1.7,1.76,0.5718,0.5572,-0.0146,-0.1097,-0.0951,0,False,10.0,1.7,-10.0,1749.7,2026-03-14T00:34:33.547732
2016-12-10 00:00:00,Arsenal,Stoke,Local,0.8161,1.35,1.32,0.7207,0.7431,0.0224,0.0954,0.073,0,True,10.0,1.35,3.5,1753.2,2026-03-14T00:34:33.552394
2016-12-10 00:00:00,Hull,Crystal Palace,Empate,0.6353,3.3,3.32,0.2961,0.2951,-0.001,0.3392,0.3402,1,True,10.0,3.3,23.0,1776.2,2026-03-14T00:34:33.557142
2016-12-11 00:00:00,Chelsea,West Brom,Local,0.7208,1.25,1.27,0.7792,0.7697,-0.0096,-0.0584,-0.0488,0,True,10.0,1.25,2.5,1778.7,2026-03-14T00:34:33.562666
2016-12-11 00:00:00,Liverpool,West Ham,Empate,0.4704,6.0,6.4,0.1623,0.1532,-0.0091,0.308,0.3172,1,True,10.0,6.0,50.0,1828.7,2026-03-14T00:34:33.571040
2016-12-11 00:00:00,Man United,Tottenham,Local,0.5822,2.2,2.18,0.4428,0.4496,0.0067,0.1393,0.1326,0,True,10.0,2.2,12.0,1840.7,2026-03-14T00:34:33.575622
2016-12-11 00:00:00,Southampton,Middlesbrough,Local,0.6141,1.7,1.63,0.5738,0.6024,0.0287,0.0403,0.0116,0,True,10.0,1.7,7.0,1847.7,2026-03-14T00:34:33.578603
2016-12-13 00:00:00,Bournemouth,Leicester,Local,0.4643,2.4,2.27,0.4072,0.4318,0.0246,0.0572,0.0326,0,True,10.0,2.4,14.0,1861.7,2026-03-14T00:34:33.582760
2016-12-13 00:00:00,Everton,Arsenal,Local,0.4021,4.2,4.14,0.2315,0.2364,0.0049,0.1706,0.1657,0,True,10.0,4.2,32.0,1893.7,2026-03-14T00:34:33.585374
2016-12-14 00:00:00,West Ham,Burnley,Local,0.6464,1.67,1.65,0.5855,0.5945,0.009,0.0609,0.0519,0,True,10.0,1.67,6.7,1900.4,2026-03-14T00:34:33.587614
2016-12-14 00:00:00,Tottenham,Hull,Local,0.7481,1.22,1.23,0.7964,0.7955,-0.0009,-0.0483,-0.0474,0,True,10.0,1.22,2.2,1902.6,2026-03-14T00:34:33.590117
2016-12-14 00:00:00,Sunderland,Chelsea,Visitante,0.7918,1.33,1.51,0.733,0.6482,-0.0848,0.0588,0.1436,2,True,10.0,1.33,3.3,1905.9,2026-03-14T00:34:33.592607
2016-12-14 00:00:00,West Brom,Swansea,Local,0.4265,2.05,2.08,0.4766,0.4713,-0.0053,-0.0501,-0.0448,0,True,10.0,2.05,10.5,1916.4,2026-03-14T00:34:33.596523
2016-12-14 00:00:00,Middlesbrough,Liverpool,Visitante,0.8438,1.6,1.71,0.6112,0.5726,-0.0386,0.2326,0.2713,2,True,10.0,1.6,6.0,1922.4,2026-03-14T00:34:33.599539
2016-12-14 00:00:00,Man City,Watford,Local,0.7873,1.29,1.28,0.76,0.7649,0.0048,0.0272,0.0224,0,True,10.0,1.29,2.9,1925.3,2026-03-14T00:34:33.601428
2016-12-14 00:00:00,Crystal Palace,Man United,Visitante,0.729,1.7,1.71,0.5718,0.5721,0.0003,0.1572,0.1569,2,True,10.0,1.7,7.0,1932.3,2026-03-14T00:34:33.603252
2016-12-14 00:00:00,Stoke,Southampton,Empate,0.4788,3.3,3.34,0.2955,0.2933,-0.0022,0.1833,0.1855,1,True,10.0,3.3,23.0,1955.3,2026-03-14T00:34:33.604993
2016-12-17 00:00:00,West Ham,Hull,Local,0.6517,1.62,1.71,0.6006,0.5723,-0.0283,0.0512,0.0794,0,True,10.0,1.62,6.2,1961.5,2026-03-14T00:34:33.606590
2016-12-17 00:00:00,Sunderland,Watford,Local,0.4509,2.63,2.67,0.3698,0.367,-0.0029,0.0811,0.0839,0,True,10.0,2.63,16.3,1977.8,2026-03-14T00:34:33.608467
2016-12-17 00:00:00,West Brom,Man United,Visitante,0.6788,1.7,1.67,0.5737,0.5876,0.0138,0.1051,0.0913,2,True,10.0,1.7,7.0,1984.8,2026-03-14T00:34:33.610309
2016-12-17 00:00:00,Middlesbrough,Swansea,Local,0.6354,2.1,2.14,0.4667,0.4581,-0.0086,0.1687,0.1773,0,True,10.0,2.1,11.0,1995.8,2026-03-14T00:34:33.614396
2016-12-17 00:00:00,Crystal Palace,Chelsea,Visitante,0.7382,1.57,1.54,0.6191,0.6363,0.0172,0.1191,0.1019,2,True,10.0,1.57,5.7,2001.5,2026-03-14T00:34:33.617089
2016-12-17 00:00:00,Stoke,Leicester,Empate,0.7034,3.4,3.21,0.2873,0.3052,0.0178,0.4161,0.3982,1,True,10.0,3.4,24.0,2025.5,2026-03-14T00:34:33.619005
2016-12-18 00:00:00,Bournemouth,Southampton,Visitante,0.4973,2.6,2.65,0.3767,0.3697,-0.007,0.1206,0.1277,2,True,10.0,2.6,16.0,2041.5,2026-03-14T00:34:33.620485
2016-12-18 00:00:00,Man City,Arsenal,Local,0.4356,2.15,2.26,0.4522,0.4332,-0.019,-0.0166,0.0024,0,True,10.0,2.15,11.5,2053.0,2026-03-14T00:34:33.622025
2016-12-18 00:00:00,Tottenham,Burnley,Local,0.6745,1.22,1.23,0.7964,0.7982,0.0018,-0.1219,-0.1236,0,True,10.0,1.22,2.2,2055.2,2026-03-14T00:34:33.623575
